,g_let,a_let,t_let,c_let,slope_g_after,slope_a_after,slope_t_after,slope_c_after,slope_g_before,slope_a_before,slope_t_before,slope_c_before,peak_no_peak
2891,0.03164425223757448,0.0597724764487518,0.028128224211177316,0.17052735928026247,0.0017580140131985798,0.021096168158382986,0.01582212611878724,-0.12306098092390078,0.0017580140131985798,-0.02109616815838298,-0.01582212611878724,-0.043950350329964555,0
2892,0.0298862382243759,0.08086864460713478,0.043950350329964555,0.21447770961022702,-0.0017580140131985798,0.02109616815838298,0.01582212611878724,0.043950350329964555,0.0035160280263971666,-0.01582212611878725,-0.010548084079191493,-0.20041359750463836,0
2893,0.026370210197978732,0.09669077072592203,0.05449843440915605,0.4148913071148654,-0.0035160280263971666,0.01582212611878725,0.010548084079191493,0.20041359750463836,0.003516028026397163,-0.0017580140131985833,-0.0017580140131985833,-0.26370210197978733,0
2894,0.02285418217158157,0.09844878473912061,0.05625644842235463,0.6785934090946527,-0.003516028026397163,0.0017580140131985833,0.0017580140131985833,0.26370210197978733,0.0052740420395957464,0.007032056052794333,0.00879007006599291,-0.2900723121777661,0
2895,0.017580140131985823,0.09141672868632628,0.04746637835636172,0.9686657212724188,-0.0052740420395957464,-0.007032056052794333,-0.00879007006599291,0.2900723121777661,0.0052740420395957464,0.014064112105588653,0.012306098092390076,-0.22854182171581572,0
2896,0.012306098092390076,0.07735261658073762,0.035160280263971645,1.1972075429882345,-0.0052740420395957464,-0.014064112105588653,-0.012306098092390076,0.22854182171581572,0.003516028026397165,0.015822126118787243,0.01582212611878724,-0.09669077072592192,0
2897,0.008790070065992911,0.06153049046195038,0.019338154145184406,1.2938983137141564,-0.003516028026397165,-0.015822126118787243,-0.01582212611878724,0.09669077072592192,0.0052740420395957464,0.010548084079191493,0.01406411210558866,0.05977247644875172,0
2898,0.0035160280263971644,0.05098240638275889,0.0052740420395957464,1.2341258372654047,-0.0052740420395957464,-0.010548084079191493,-0.01406411210558866,-0.05977247644875172,0.0035160280263971644,0.0035160280263971666,0.003516028026397164,0.1968975694782411,1
2899,0.0,0.04746637835636172,0.0017580140131985822,1.0372282677871636,-0.0035160280263971644,-0.0035160280263971666,-0.003516028026397164,-0.1968975694782411,0.0,-0.0017580140131985833,-0.007032056052794329,0.27249217204578036,0
2900,0.0,0.049224392369560305,0.008790070065992911,0.7647360957413832,0.0,0.0017580140131985833,0.007032056052794329,-0.27249217204578036,-0.0017580140131985822,-0.0017580140131985833,-0.0052740420395957464,0.2742501860589788,0
2901,0.0017580140131985822,0.05098240638275889,0.014064112105588658,0.49048590968240446,0.0017580140131985822,0.0017580140131985833,0.0052740420395957464,-0.2742501860589788,-0.007032056052794329,0.0,-0.003516028026397165,0.19689756947824122,0
2902,0.008790070065992911,0.05098240638275889,0.017580140131985823,0.29358834020416325,0.007032056052794329,0.0,0.003516028026397165,-0.19689756947824122,-0.0052740420395957464,0.00527404203959575,0.0017580140131985833,0.06856254651474472,0
2903,0.014064112105588658,0.04570836434316314,0.01582212611878724,0.22502579368941852,0.0052740420395957464,-0.00527404203959575,-0.0017580140131985833,-0.06856254651474472,-0.007032056052794328,0.007032056052794326,0.0,-0.07559460256753905,0
2904,0.021096168158382986,0.03867630829036881,0.01582212611878724,0.3006203962569576,0.007032056052794328,-0.007032056052794326,0.0,0.07559460256753905,-0.0052740420395957464,0.007032056052794333,0.0052740420395957464,-0.19338154145184405,0
2905,0.026370210197978732,0.03164425223757448,0.010548084079191493,0.49400193770880163,0.0052740420395957464,-0.007032056052794333,-0.0052740420395957464,0.19338154145184405,-0.0017580140131985833,0.007032056052794326,0.003516028026397164,-0.2531540179005958,0
2906,0.028128224211177316,0.024612196184780152,0.007032056052794329,0.7471559556093974,0.0017580140131985833,-0.007032056052794326,-0.003516028026397164,0.2531540179005958,0.0017580140131985833,0.0052740420395957464,-0.003516028026397164,-0.24260593382140438,0
2907,0.026370210197978732,0.019338154145184406,0.010548084079191493,0.9897618894308018,-0.0017580140131985833,-0.0052740420395957464,0.003516028026397164,0.24260593382140438,0.003516028026397163,0.0035160280263971666,-0.010548084079191493,-0.16173728921426966,0
2908,0.02285418217158157,0.01582212611878724,0.021096168158382986,1.1514991786450715,-0.003516028026397163,-0.0035160280263971666,0.010548084079191493,0.16173728921426966,0.00703205605279433,0.003516028026397163,-0.010548084079191493,-0.033402266250772916,0
2909,0.01582212611878724,0.012306098092390076,0.03164425223757448,1.1849014448958444,-0.00703205605279433,-0.003516028026397163,0.010548084079191493,0.033402266250772916,0.0052740420395957464,0.0,-0.010548084079191493,0.10899686881831205,1
2910,0.010548084079191493,0.012306098092390076,0.04219233631676597,1.0759045760775323,-0.0052740420395957464,0.0,0.010548084079191493,-0.10899686881831205,0.003516028026397164,0.0017580140131985833,-0.0035160280263971666,0.22150976566302139,0
2911,0.007032056052794329,0.010548084079191493,0.04570836434316314,0.8543948104145109,-0.003516028026397164,-0.0017580140131985833,0.0035160280263971666,-0.22150976566302139,0.0035160280263971644,-0.0017580140131985833,0.00527404203959575,0.2637021019797873,0
2912,0.0035160280263971644,0.012306098092390076,0.04043432230356739,0.5906927084347237,-0.0035160280263971644,0.0017580140131985833,-0.00527404203959575,-0.2637021019797873,-0.001758014013198582,-0.0017580140131985816,0.00879007006599291,0.23557387776861005,0
2913,0.0052740420395957464,0.014064112105588658,0.03164425223757448,0.3551188306661136,0.001758014013198582,0.0017580140131985816,-0.00879007006599291,-0.23557387776861005,-0.010548084079191493,0.0,0.010548084079191493,0.1670113312538653,0
2914,0.01582212611878724,0.014064112105588658,0.021096168158382986,0.1881074994122483,0.010548084079191493,0.0,-0.010548084079191493,-0.1670113312538653,-0.012306098092390076,0.0017580140131985816,0.012306098092390074,0.017580140131985833,0
2915,0.028128224211177316,0.012306098092390076,0.008790070065992911,0.17052735928026247,0.012306098092390076,-0.0017580140131985816,-0.012306098092390074,-0.017580140131985833,-0.012306098092390073,0.0017580140131985833,0.0,-0.13712509302948944,0
2916,0.04043432230356739,0.010548084079191493,0.008790070065992911,0.3076524523097519,0.012306098092390073,-0.0017580140131985833,0.0,0.13712509302948944,-0.0105480840791915,0.0052740420395957464,-0.010548084079191495,-0.24084791980820575,0
