,g_let,a_let,t_let,c_let,slope_g_after,slope_a_after,slope_t_after,slope_c_after,slope_g_before,slope_a_before,slope_t_before,slope_c_before,peak_no_peak
9730,0.1999636802182912,0.0016390465591663212,0.01475141903249689,0.3491169171024264,-0.07211804860331811,0.0016390465591663212,0.0016390465591663208,0.05900567612998758,0.06720090892581917,-0.004917139677498964,-0.0016390465591663208,-0.05408853645248857,0
9731,0.13276277129247202,0.006556186236665285,0.01639046559166321,0.403205453554915,-0.06720090892581917,0.004917139677498964,0.0016390465591663208,0.05408853645248857,0.05408853645248861,-0.004917139677498964,-0.0016390465591663225,-0.045893303656657,0
9732,0.07867423483998341,0.011473325914164249,0.018029512150829534,0.449098757211572,-0.05408853645248861,0.004917139677498964,0.0016390465591663225,0.045893303656657,0.039337117419991706,-0.008195232795831604,0.0,-0.03278093118332642,0
9733,0.039337117419991706,0.019668558709995853,0.018029512150829534,0.4818796883948984,-0.039337117419991706,0.008195232795831604,0.0,0.03278093118332642,0.022946651828328495,-0.00819523279583161,0.0,-0.021307605269162144,0
9734,0.01639046559166321,0.027863791505827462,0.018029512150829534,0.5031872936640606,-0.022946651828328495,0.00819523279583161,0.0,0.021307605269162144,0.01311237247333057,-0.011473325914164244,0.0016390465591663225,-0.004917139677498961,0
9735,0.0032780931183326424,0.039337117419991706,0.01639046559166321,0.5081044333415595,-0.01311237247333057,0.011473325914164244,-0.0016390465591663225,0.004917139677498961,0.0032780931183326424,-0.014751419032496896,0.0016390465591663208,0.008195232795831564,1
9736,0.0,0.0540885364524886,0.01475141903249689,0.49990920054572796,-0.0032780931183326424,0.014751419032496896,-0.0016390465591663208,-0.008195232795831564,0.0,-0.022946651828328495,0.0032780931183326416,0.021307605269162144,0
9737,0.0,0.0770351882808171,0.011473325914164249,0.4786015952765658,0.0,0.022946651828328495,-0.0032780931183326416,-0.021307605269162144,0.0,-0.03441997774249275,0.0032780931183326433,0.03278093118332642,0
9738,0.0,0.11145516602330985,0.008195232795831606,0.4458206640932394,0.0,0.03441997774249275,-0.0032780931183326433,-0.03278093118332642,0.0,-0.044254257097490673,0.0032780931183326424,0.045893303656657,0
9739,0.0,0.15570942312080052,0.004917139677498963,0.3999273604365824,0.0,0.044254257097490673,-0.0032780931183326424,-0.045893303656657,0.0,-0.054088536452488595,0.003278093118332642,0.055727583011654924,0
9740,0.0,0.20979795957328912,0.0016390465591663212,0.34419977742492747,0.0,0.054088536452488595,-0.003278093118332642,-0.055727583011654924,0.0,-0.06556186236665285,0.0016390465591663212,0.05900567612998758,0
9741,0.0,0.27535982193994196,0.0,0.2851941012949399,0.0,0.06556186236665285,-0.0016390465591663212,-0.05900567612998758,0.0,-0.0688399554849855,0.0,0.060644722689153885,0
9742,0.0,0.34419977742492747,0.0,0.224549378605786,0.0,0.0688399554849855,0.0,-0.060644722689153885,0.0,-0.0688399554849855,0.0,0.059005676129987555,0
9743,0.0,0.41303973290991297,0.0,0.16554370247579844,0.0,0.0688399554849855,0.0,-0.059005676129987555,0.0,-0.06556186236665285,0.0,0.054088536452488595,0
9744,0.0,0.4786015952765658,0.0,0.11145516602330985,0.0,0.06556186236665285,0.0,-0.054088536452488595,0.0,-0.05408853645248862,0.0,0.04261521053832436,0
9745,0.0,0.5326901317290544,0.0,0.06883995548498549,0.0,0.05408853645248862,0.0,-0.04261521053832436,-0.0032780931183326424,-0.03605902430165897,0.0,0.0311418846241601,0
9746,0.0032780931183326424,0.5687491560307134,0.0,0.03769807086082539,0.0032780931183326424,0.03605902430165897,0.0,-0.0311418846241601,-0.008195232795831606,-0.01639046559166324,0.0,0.02130760526916218,0
9747,0.011473325914164249,0.5851396216223766,0.0,0.01639046559166321,0.008195232795831606,0.01639046559166324,0.0,-0.02130760526916218,-0.013112372473330568,0.0032780931183326034,0.0,0.01311237247333057,1
9748,0.024585698387494817,0.581861528504044,0.0,0.0032780931183326424,0.013112372473330568,-0.0032780931183326034,0.0,-0.01311237247333057,-0.02130760526916218,0.0213076052691622,0.0,0.0032780931183326424,0
9749,0.045893303656656996,0.5605539232348818,0.0,0.0,0.02130760526916218,-0.0213076052691622,0.0,-0.0032780931183326424,-0.029502838064993785,0.03278093118332637,0.0,0.0,0
9750,0.07539614172165078,0.5277729920515555,0.0,0.0,0.029502838064993785,-0.03278093118332637,0.0,0.0,-0.03605902430165907,0.0409761639791581,0.0,0.0,0
9751,0.11145516602330985,0.4867968280723974,0.0,0.0,0.03605902430165907,-0.0409761639791581,0.0,0.0,-0.040976163979158015,0.045893303656657,0.0,0.0,0
9752,0.15243133000246786,0.4409035244157404,0.0,0.0,0.040976163979158015,-0.045893303656657,0.0,0.0,-0.04261521053832437,0.047532350215823305,0.0,0.0,0
9753,0.19504654054079223,0.3933711741999171,0.0,0.0,0.04261521053832437,-0.047532350215823305,0.0,0.0,-0.040976163979158015,0.049171396774989606,0.0,0.0,0
9754,0.23602270451995025,0.34419977742492747,0.0,0.0,0.040976163979158015,-0.049171396774989606,0.0,0.0,-0.036059024301659054,0.052449489893322265,0.0,0.0,0
9755,0.2720817288216093,0.2917502875316052,0.0,0.0,0.036059024301659054,-0.052449489893322265,0.0,0.0,-0.02950283806499382,0.05244948989332229,0.0,0.0,0
9756,0.3015845668866031,0.2393007976382829,0.0,0.0,0.02950283806499382,-0.05244948989332229,0.0,0.0,-0.024585698387494803,0.050810443334155964,0.0,0.0,0
9757,0.3261702652740979,0.18849035430412694,0.0,0.0,0.024585698387494803,-0.050810443334155964,0.0,0.0,-0.0229466518283285,0.04753235021582333,0.0,0.0,0
9758,0.3491169171024264,0.1409580040883036,0.0,0.0,0.0229466518283285,-0.04753235021582333,0.0,0.0,-0.0229466518283285,0.040976163979158015,0.0,0.0,0
9759,0.37206356893075493,0.0999818401091456,0.0,0.0,0.0229466518283285,-0.040976163979158015,0.0,0.0,-0.029502838064993764,0.03441997774249275,0.0,0.0,0
9760,0.4015664069957487,0.06556186236665285,0.0,0.0,0.029502838064993764,-0.03441997774249275,0.0,0.0,-0.03605902430165908,0.024585698387494817,0.0,0.0,1
9761,0.4376254312974078,0.04097616397915803,0.0,0.0,0.03605902430165908,-0.024585698387494817,0.0,0.0,-0.04097616397915804,0.01639046559166321,0.0,0.0,0
