,g_let,a_let,t_let,c_let,slope_g_after,slope_a_after,slope_t_after,slope_c_after,slope_g_before,slope_a_before,slope_t_before,slope_c_before,peak_no_peak
12187,0.0,0.04483352512762687,0.738922914140517,0.3835757149808077,0.0,-0.029889016751751256,-0.0199260111678341,0.058117532572849684,0.0,0.021586512098487012,0.03487051954370979,-0.05977803350350247,0
12188,0.0,0.02324701302913986,0.7040523945968072,0.4433537484843102,0.0,-0.021586512098487012,-0.03487051954370979,0.05977803350350247,0.0,0.014944508375875624,0.04649402605827979,-0.06143853443415537,0
12189,0.0,0.008302504653264237,0.6575583685385274,0.5047922829184656,0.0,-0.014944508375875624,-0.04649402605827979,0.06143853443415537,0.0,0.00664200372261139,0.05313602978089105,-0.06475953629546105,0
12190,0.0,0.0016605009306528472,0.6044223387576364,0.5695518192139266,0.0,-0.00664200372261139,-0.05313602978089105,0.06475953629546105,0.0,0.0016605009306528472,0.059778033503502526,-0.07140154001807242,0
12191,0.0,0.0,0.5446443052541339,0.640953359231999,0.0,-0.0016605009306528472,-0.059778033503502526,0.07140154001807242,0.0,0.0,0.05977803350350247,-0.07306204094872526,0
12192,0.0,0.0,0.4848662717506314,0.7140154001807243,0.0,0.0,-0.05977803350350247,0.07306204094872526,0.0,0.0,0.05645703164219684,-0.0747225418793781,0
12193,0.0,0.0,0.42840924010843456,0.7887379420601024,0.0,0.0,-0.05645703164219684,0.0747225418793781,0.0,0.0,0.0531360297808911,-0.06808053815676673,0
12194,0.0,0.0,0.37527321032754346,0.8568184802168691,0.0,0.0,-0.0531360297808911,0.06808053815676673,0.0,0.0,0.04981502791958542,-0.059778033503502526,0
12195,0.0,0.0,0.32545818240795804,0.9165965137203717,0.0,0.0,-0.04981502791958542,0.059778033503502526,0.0,0.0,0.04815452698893258,-0.04649402605827968,0
12196,0.0,0.0,0.27730365541902546,0.9630905397786513,0.0,0.0,-0.04815452698893258,0.04649402605827968,0.0,0.0,0.04815452698893255,-0.03487051954370979,0
12197,0.0,0.0,0.2291491284300929,0.9979610593223611,0.0,0.0,-0.04815452698893255,0.03487051954370979,0.0,0.0,0.04649402605827971,-0.024907513959792738,1
12198,0.0,0.0,0.1826551023718132,1.0228685732821539,0.0,0.0,-0.04649402605827971,0.024907513959792738,0.0,0.0,0.04317302419697405,-0.01826551023718137,0
12199,0.0,0.0,0.13948207817483915,1.0411340835193352,0.0,0.0,-0.04317302419697405,0.01826551023718137,0.0,0.0,0.03819152140501547,-0.014944508375875687,0
12200,0.0,0.0,0.10129055676982368,1.056078591895211,0.0,0.0,-0.03819152140501547,0.014944508375875687,0.0,0.0,0.02656801489044555,-0.011623506514569781,0
