,g_let,a_let,t_let,c_let,slope_g_after,slope_a_after,slope_t_after,slope_c_after,slope_g_before,slope_a_before,slope_t_before,slope_c_before,peak_no_peak
56,0.21764523685435602,1.3127263892160372,0.2433513671914847,0.43871795775366257,,,,,0.0462710346068316,-0.00514122606742573,0.037702324494455375,-0.056553486741683034,0
57,0.17137420224752442,1.317867615283463,0.20564904269702933,0.4952714444953456,-0.0462710346068316,0.00514122606742573,-0.037702324494455375,0.056553486741683034,0.03941606651693061,0.0,0.02570613033712868,-0.047984776629306836,0
58,0.1319581357305938,1.317867615283463,0.17994291235990065,0.5432562211246524,-0.03941606651693061,0.0,-0.02570613033712868,0.047984776629306836,0.03427484044950489,0.01028245213485146,0.018851162247227687,-0.034274840449504906,0
59,0.09768329528108892,1.3075851631486115,0.16109175011267296,0.5775310615741573,-0.03427484044950489,-0.01028245213485146,-0.018851162247227687,0.034274840449504906,0.0274198723596039,0.025706130337128874,0.011996194157326695,-0.018851162247227715,0
60,0.07026342292148502,1.2818790328114826,0.14909555595534627,0.5963822238213851,-0.0274198723596039,-0.025706130337128874,-0.011996194157326695,0.018851162247227715,0.020564904269702936,0.046271034606831574,0.001713742022475262,-0.00514122606742573,0
61,0.049698518651782084,1.235607998204651,0.147381813932871,0.6015234498888108,-0.020564904269702936,-0.046271034606831574,-0.001713742022475262,0.00514122606742573,0.01713742022475244,0.0668359388765345,-0.01028245213485146,0.008568710112376254,1
62,0.032561098427029644,1.1687720593281166,0.15766426606772246,0.5929547397764345,-0.01713742022475244,-0.0668359388765345,0.01028245213485146,-0.008568710112376254,0.010282452134851468,0.08740084314623742,-0.027419872359603914,0.013709936179801985,0
63,0.022278646292178177,1.0813712161818791,0.18508413842732638,0.5792448035966326,-0.010282452134851468,-0.08740084314623742,0.027419872359603914,-0.013709936179801985,0.008568710112376221,0.0993970373035642,-0.042843550561881105,0.018851162247227715,0
64,0.013709936179801955,0.981974178878315,0.22792768898920748,0.5603936413494048,-0.008568710112376221,-0.0993970373035642,0.042843550561881105,-0.018851162247227715,0.005141226067425734,0.10625200539346513,-0.058267228764158324,0.018851162247227604,0
65,0.008568710112376221,0.8757221734848498,0.2861949177533658,0.5415424791021772,-0.005141226067425734,-0.10625200539346513,0.058267228764158324,-0.018851162247227604,0.005141226067425732,0.10453826337098993,-0.0668359388765345,0.015423678202277191,0
66,0.003427484044950489,0.7711839101138599,0.3530308566299003,0.5261188008999,-0.005141226067425732,-0.10453826337098993,0.0668359388765345,-0.015423678202277191,0.0017137420224752444,0.09768329528108888,-0.07026342292148502,0.00514122606742573,0
67,0.0017137420224752444,0.673500614832771,0.4232942795513853,0.5209775748324743,-0.0017137420224752444,-0.09768329528108888,0.07026342292148502,-0.00514122606742573,0.0017137420224752444,0.083973359101287,-0.06854968089900981,-0.008568710112376143,0
68,0.0,0.589527255731484,0.49184396045039513,0.5295462849448505,-0.0017137420224752444,-0.083973359101287,0.06854968089900981,0.008568710112376143,0.0,0.06512219685405929,-0.05826722876415824,-0.025706130337128652,0
69,0.0,0.5244050588774247,0.5501111892145534,0.5552524152819791,0.0,-0.06512219685405929,0.05826722876415824,0.025706130337128652,0.0,0.04455729258435631,-0.03941606651693064,-0.041129808539405954,0
70,0.0,0.4798477662930684,0.589527255731484,0.5963822238213851,0.0,-0.04455729258435631,0.03941606651693064,0.041129808539405954,0.0,0.025706130337128652,-0.018851162247227715,-0.05826722876415824,0
71,0.0,0.45414163595593976,0.6083784179787117,0.6546494525855433,0.0,-0.025706130337128652,0.018851162247227715,0.05826722876415824,0.0,0.00514122606742573,0.00514122606742573,-0.0668359388765346,0
72,0.0,0.44900040988851403,0.603237191911286,0.7214853914620779,0.0,-0.00514122606742573,-0.00514122606742573,0.0668359388765346,0.0,-0.008568710112376199,0.023992388314653446,-0.0685496808990097,1
73,0.0,0.45756912000089023,0.5792448035966326,0.7900350723610876,0.0,0.008568710112376199,-0.023992388314653446,0.0685496808990097,0.0,-0.022278646292178184,0.04284355056188105,-0.061694712809108765,0
74,0.0,0.4798477662930684,0.5364012530347515,0.8517297851701964,0.0,0.022278646292178184,-0.04284355056188105,0.061694712809108765,0.0,-0.027419872359603914,0.05141226067425736,-0.0496985186517821,0
75,0.0,0.5072676386526723,0.48498899236049414,0.9014283038219785,0.0,0.027419872359603914,-0.05141226067425736,0.0496985186517821,0.0,-0.030847356404554382,0.05998097078663356,-0.029133614382079176,0
76,0.0,0.5381149950572267,0.4250080215738606,0.9305619182040576,0.0,0.030847356404554382,-0.05998097078663356,0.029133614382079176,0.0,-0.02741987235960386,0.056553486741683034,-0.01028245213485146,0
77,0.0,0.5655348674168306,0.36845453483217755,0.9408443703389091,0.0,0.02741987235960386,-0.056553486741683034,0.01028245213485146,0.0,-0.02227864629217824,0.05655348674168309,0.011996194157326667,0
78,0.0,0.5878135137090088,0.31190104809049446,0.9288481761815824,0.0,0.02227864629217824,-0.05655348674168309,-0.011996194157326667,0.0,-0.011996194157326667,0.051412260674257304,0.0325610984270297,0
79,0.0,0.5998097078663355,0.26048878741623716,0.8962870777545527,0.0,0.011996194157326667,-0.051412260674257304,-0.0325610984270297,0.0,0.0017137420224752065,0.04798477662930686,0.05312600269673251,1
80,0.0,0.5980959658438603,0.2125040107869303,0.8431610750578202,0.0,-0.0017137420224752065,-0.04798477662930686,-0.05312600269673251,0.0,0.018851162247227715,0.03598858247198014,0.0668359388765346,0
81,0.0,0.5792448035966326,0.17651542831495015,0.7763251361812856,0.0,-0.018851162247227715,-0.03598858247198014,-0.0668359388765346,0.0,0.034274840449504906,0.025706130337128652,0.08054587505633648,0
82,0.0,0.5449699631471276,0.1508092979778215,0.6957792611249491,0.0,-0.034274840449504906,-0.025706130337128652,-0.08054587505633648,0.0,0.046271034606831574,0.013709936179801957,0.08740084314623742,0
83,0.0,0.49869892854029607,0.13709936179801954,0.6083784179787117,0.0,-0.046271034606831574,-0.013709936179801957,-0.08740084314623742,0.0,0.05483974471920777,-0.00514122606742573,0.09254206921366315,0
84,0.0,0.4438591838210883,0.14224058786544527,0.5158363487650486,0.0,-0.05483974471920777,0.00514122606742573,-0.09254206921366315,0.0,0.05826722876415835,-0.018851162247227687,0.08740084314623753,0
85,0.0,0.38559195505692995,0.16109175011267296,0.42843550561881105,0.0,-0.05826722876415835,0.018851162247227687,-0.08740084314623753,0.0,0.053126002696732566,-0.03084735640455441,0.08054587505633648,0
86,0.0,0.3324659523601974,0.19193910651722737,0.34788963056247457,0.0,-0.053126002696732566,0.03084735640455441,-0.08054587505633648,0.0,0.042843550561881105,-0.03941606651693061,0.06854968089900976,0
87,0.0,0.2896224017983163,0.23135517303415798,0.2793399496634648,0.0,-0.042843550561881105,0.03941606651693061,-0.06854968089900976,0.0,0.027419872359603914,-0.0496985186517821,0.0548397447192078,0
88,0.0,0.26220252943871236,0.2810536916859401,0.22450020494425701,0.0,-0.027419872359603914,0.0496985186517821,-0.0548397447192078,0.0,0.006854968089900937,-0.056553486741683034,0.04112980853940587,0
89,0.0,0.2553475613488114,0.3376071784276231,0.18337039640485114,0.0,-0.006854968089900937,0.056553486741683034,-0.04112980853940587,0.0,-0.01370993617980193,-0.06340845483158408,0.032561098427029644,0
90,0.0,0.26905749752861335,0.4010156332592072,0.1508092979778215,0.0,0.01370993617980193,0.06340845483158408,-0.032561098427029644,0.0,-0.03598858247198011,-0.06854968089900976,0.029133614382079148,0
91,0.0,0.30504608000059347,0.46956531415821695,0.12167568359574235,0.0,0.03598858247198011,0.06854968089900976,-0.029133614382079148,0.0,-0.05483974471920783,-0.07026342292148496,0.02399238831465343,1
92,0.0,0.3598858247198013,0.5398287370797019,0.09768329528108892,0.0,0.05483974471920783,0.07026342292148496,-0.02399238831465343,0.0,-0.06683593887653455,-0.06340845483158408,0.02227864629217817,0
93,0.0,0.42672176359633585,0.603237191911286,0.07540464898891075,0.0,0.06683593887653455,0.06340845483158408,-0.02227864629217817,0.0,-0.07540464898891075,-0.051412260674257304,0.018851162247227687,0
94,0.0,0.5021264125852466,0.6546494525855433,0.05655348674168306,0.0,0.07540464898891075,0.051412260674257304,-0.018851162247227687,0.0,-0.07711839101138596,-0.030847356404554382,0.015423678202277198,0
95,0.0,0.5792448035966326,0.6854968089900977,0.041129808539405864,0.0,0.07711839101138596,0.030847356404554382,-0.015423678202277198,0.0,-0.07369090696643554,-0.006854968089901048,0.011996194157326712,0
96,0.0,0.6529357105630681,0.6923517770799987,0.02913361438207915,0.0,0.07369090696643554,0.006854968089901048,-0.011996194157326712,0.0,-0.05826722876415824,0.013709936179801985,0.00514122606742573,0
97,0.0,0.7112029393272263,0.6786418409001967,0.02399238831465342,0.0,0.05826722876415824,-0.013709936179801985,-0.00514122606742573,0.0,-0.04284355056188116,0.03256109842702959,0.0034274840449504893,0
98,0.0,0.7540464898891075,0.6460807424731672,0.020564904269702932,0.0,0.04284355056188116,-0.03256109842702959,-0.0034274840449504893,0.0,-0.018851162247227715,0.04455729258435637,0.0017137420224752446,0
99,0.0,0.7728976521363352,0.6015234498888108,0.018851162247227687,0.0,0.018851162247227715,-0.04455729258435637,-0.0017137420224752446,0.0,0.006854968089901048,0.04284355056188116,0.0,0
100,0.0,0.7660426840464342,0.5586798993269296,0.018851162247227687,0.0,-0.006854968089901048,-0.04284355056188116,0.0,0.0,0.029133614382079065,0.03598858247198011,0.0,0
101,0.0,0.7369090696643551,0.5226913168549495,0.018851162247227687,0.0,-0.029133614382079065,-0.03598858247198011,0.0,0.0,0.04798477662930689,0.022278646292178128,0.0,0
102,0.0,0.6889242930350482,0.5004126705627714,0.018851162247227687,0.0,-0.04798477662930689,-0.022278646292178128,0.0,0.0,0.05826722876415835,0.005141226067425786,0.0017137420224752446,1
103,0.0,0.6306570642708899,0.4952714444953456,0.017137420224752443,0.0,-0.05826722876415835,-0.005141226067425786,-0.0017137420224752446,0.0,0.061694712809108765,-0.010282452134851516,0.0,0
104,0.0,0.5689623514617811,0.5055538966301971,0.017137420224752443,0.0,-0.061694712809108765,0.010282452134851516,0.0,0.0,0.05312600269673251,-0.022278646292178128,0.0,0
105,0.0,0.5158363487650486,0.5278325429223752,0.017137420224752443,0.0,-0.05312600269673251,0.022278646292178128,0.0,0.0,0.03941606651693064,-0.02741987235960386,0.0,0
106,0.0,0.47642028224811794,0.5552524152819791,0.017137420224752443,0.0,-0.03941606651693064,0.02741987235960386,0.0,0.0,0.020564904269702977,-0.030847356404554493,-0.0017137420224752446,0
